"id","Month","Day","Year","Location","Events"
26329,8,9,2011," Massachusetts Ave & Albany St Cambridge, MA","Rain-Thunderstorm"
26330,8,10,2011," Massachusetts Ave & ESSEX ST Cambridge, MA","Rain"
26331,8,11,2011," Dana St & Broadway Cambridge, MA",""
26332,8,11,2011," Windsor St & Broadway Cambridge, MA",""
26333,8,11,2011," Cambridge St & Hampshire St Cambridge, MA",""
26334,8,11,2011,"42 KINNAIRD ST Cambridge, MA",""
26335,8,11,2011," Cambridge St & Windsor St Cambridge, MA",""
26336,8,11,2011,"1 Gibson St Cambridge, MA",""
26337,8,11,2011," Massachusetts Ave & Alewife Brook Pky Cambridge, ",""
26338,8,11,2011,"784 MEMORIAL DR Cambridge, MA",""
26339,8,11,2011," Massachusetts Ave & Blake St Cambridge, MA",""
26340,8,12,2011,"480 Columbia St Cambridge, MA",""
26341,8,12,2011," Franklin St & Western Ave Cambridge, MA",""
26342,8,12,2011," Windsor St & Hampshire St Cambridge, MA",""
26343,8,12,2011,"193 Hampshire St Cambridge, MA",""
26344,8,13,2011,"1933 Massachusetts Ave Cambridge, MA",""
26345,8,13,2011," NORRIS ST & Massachusetts Ave Cambridge, MA",""
26346,8,12,2011,"268 Broadway Cambridge, MA",""
26347,8,14,2011,"727 MEMORIAL DR Cambridge, MA","Rain"
26348,8,14,2011," Cambridge St & ELM ST Cambridge, MA","Rain"
26349,8,15,2011," Broadway & Hampshire St Cambridge, MA","Rain"
26350,8,13,2011,"6 GRANT ST Cambridge, MA",""
26351,8,15,2011," Concord Ave & Fern St Cambridge, MA","Rain"
26352,8,15,2011," MOUNT AUBURN ST &  Cambridge, MA","Rain"
26353,8,15,2011,"587 MOUNT AUBURN ST Cambridge, MA","Rain"
26354,8,15,2011," Broadway &  Cambridge, MA","Rain"
26355,8,7,2011,"195 Binney St Cambridge, MA","Rain"
26356,8,16,2011," Broadway & PROSPECT ST Cambridge, MA","Rain"
26357,8,16,2011,"20 MARCELLA ST Cambridge, MA","Rain"
26358,8,16,2011," Hampshire St & PROSPECT ST Cambridge, MA","Rain"
26359,5,19,2011," Galileo Galilei Way & Broadway Cambridge, MA","Fog-Rain"
26360,8,17,2011," Cambridge St & HUNTING ST Cambridge, MA",""
26361,8,10,2011," Massachusetts Ave & DUNSTER ST Cambridge, MA","Rain"
26362,8,11,2011,"6 Arlington St Cambridge, MA",""
26363,8,14,2011,"85 SHERMAN ST Cambridge, MA","Rain"
26364,8,16,2011," Walden St & SHERMAN ST Cambridge, MA","Rain"
26365,8,19,2011,"4 EXETER PARK Cambridge, MA","Rain-Thunderstorm"
26366,8,18,2011,"1809 Massachusetts Ave Cambridge, MA",""
26367,8,19,2011,"4 EXETER PARK Cambridge, MA","Rain-Thunderstorm"
26368,8,19,2011,"102 Hampshire St Cambridge, MA","Rain-Thunderstorm"
26369,8,19,2011," Columbia St & Bishop Allen Dr Cambridge, MA","Rain-Thunderstorm"
26370,8,19,2011," Massachusetts Ave &  Cambridge, MA","Rain-Thunderstorm"
26372,8,19,2011," Kirkland Rd & ROBERTS RD Cambridge, MA","Rain-Thunderstorm"
26373,8,19,2011,"17 Putnam Ave Cambridge, MA","Rain-Thunderstorm"
26375,8,19,2011," Massachusetts Ave & Blake St Cambridge, MA","Rain-Thunderstorm"
26376,8,19,2011,"200 Alewife Brook Pky Cambridge, MA","Rain-Thunderstorm"
26377,8,21,2011," Peabody St & Cambridge St Cambridge, MA","Thunderstorm"
26378,8,20,2011," MAGAZINE ST & Fairmont Ave Cambridge, MA",""
26379,8,19,2011," Broadway & Third St Cambridge, MA","Rain-Thunderstorm"
26380,8,22,2011," Amherst St & Massachusetts Ave Cambridge, MA","Rain"
26381,8,22,2011,"50 KIRKLAND ST Cambridge, MA","Rain"
26382,8,22,2011," FIFTH ST & Otis St Cambridge, MA","Rain"
26383,8,1,2011," Concord Ave & Alpine St Cambridge, MA",""
26384,8,23,2011," HANCOCK ST & Broadway Cambridge, MA",""
26385,8,23,2011,"Massachusetts Ave",""
26386,8,23,2011,"95 KIRKLAND ST Cambridge, MA",""
26387,8,23,2011," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA",""
26388,8,23,2011,"92 Brattle St Cambridge, MA",""
26389,8,20,2011,"515 Concord Ave Cambridge, MA",""
26390,8,24,2011,"1730 Cambridge St Cambridge, MA",""
26391,8,24,2011,"167 Windsor St Cambridge, MA",""
26392,8,24,2011," Amherst St & Ames St Cambridge, MA",""
26393,8,24,2011," Porter Sq &  Cambridge, MA",""
26394,8,24,2011," FIRST ST & Otis St Cambridge, MA",""
26395,8,19,2011," Hampshire St & Inman St Cambridge, MA","Rain-Thunderstorm"
26396,8,25,2011,"725 Concord Ave Cambridge, MA","Rain-Thunderstorm"
26397,8,25,2011,"18 Brattle St Cambridge, MA","Rain-Thunderstorm"
26398,8,25,2011," DOVER ST & Massachusetts Ave Cambridge, MA","Rain-Thunderstorm"
26399,8,25,2011,"36 JFK St Cambridge, MA","Rain-Thunderstorm"
26400,8,25,2011,"12 Sacramento St Cambridge, MA","Rain-Thunderstorm"
26401,11,25,2011," Massachusetts Ave & Dana Pl Cambridge, MA",""
26402,8,26,2011," ELLERY ST & Massachusetts Ave Cambridge, MA","Rain"
26403,8,26,2011,"77 Ames St Cambridge, MA","Rain"
26404,8,26,2011," Massachusetts Ave & Vassar St Cambridge, MA","Rain"
26405,8,26,2011," River St & Massachusetts Ave Cambridge, MA","Rain"
26406,8,26,2011," HURON AVE & GARDEN ST Cambridge, MA","Rain"
26407,8,27,2011," Tremont St & Cambridge St Cambridge, MA","Fog-Rain"
26408,8,27,2011,"55 MAGAZINE ST Cambridge, MA","Fog-Rain"
26409,8,27,2011,"1967 Massachusetts Ave Cambridge, MA","Fog-Rain"
26410,8,28,2011," Massachusetts Ave & Cameron Ave Cambridge, MA","Fog-Rain"
26411,8,28,2011," KINNAIRD ST &  Cambridge, MA","Fog-Rain"
26412,8,29,2011," Hampshire St & PROSPECT ST Cambridge, MA",""
26413,8,29,2011," FIRST ST &  Cambridge, MA",""
26414,8,29,2011,"1369 Cambridge St Cambridge, MA",""
26415,8,29,2011," Inman St & Bishop Allen Dr Cambridge, MA",""
26416,8,29,2011,"160 Alewife Brook Pky Cambridge, MA",""
26417,8,29,2011,"202 Alewife Brook Pky Cambridge, MA",""
26418,8,29,2011,"22 MOUNT PLEASANT ST Cambridge, MA",""
26419,8,29,2011,"44 DOVER ST Cambridge, MA",""
26420,8,30,2011," SUFFOLK ST & Columbia St Cambridge, MA",""
26421,8,30,2011,"575 Massachusetts Ave Cambridge, MA",""
26422,8,30,2011," Cambridge St & Third St Cambridge, MA",""
26423,8,30,2011,"1 Arrow St Cambridge, MA",""
26424,8,31,2011,"",""
26425,8,31,2011,"450 Putnam Ave Cambridge, MA",""
26426,8,31,2011," Cambridge St & Windsor St Cambridge, MA",""
26427,8,31,2011,"AM ST",""
26428,8,31,2011,"1039 Massachusetts Ave Cambridge, MA",""
26429,8,31,2011," SHERMAN ST & Walden St Cambridge, MA",""
26430,8,31,2011," Antrim St &  Cambridge, MA",""
26431,8,31,2011," Bishop Allen Dr &  Cambridge, MA",""
26432,8,31,2011," Massachusetts Ave & DAVENPORT ST Cambridge, MA",""
26433,9,1,2011," Third St & Gore St Cambridge, MA",""
26434,9,1,2011," Auburn St & River St Cambridge, MA",""
26435,8,31,2011,"1 Porter Cir Cambridge, MA",""
26436,8,21,2011,"99 MOUNT AUBURN ST Cambridge, MA","Thunderstorm"
26437,9,1,2011,"24 Thorndike St Cambridge, MA",""
26438,9,1,2011,"120 Vassar St Cambridge, MA",""
26439,8,25,2011,"59 Sixth St Cambridge, MA","Rain-Thunderstorm"
26440,8,31,2011,"55A Market St Cambridge, MA",""
26441,9,2,2011," Hampshire St & Broadway Cambridge, MA",""
26442,9,3,2011,"110 Hampshire St Cambridge, MA",""
26443,9,3,2011," Ames St & MEMORIAL DR Cambridge, MA",""
26444,9,5,2011,"56 GARDEN ST Cambridge, MA",""
26445,9,6,2011," QUINCY ST &  Cambridge, MA","Rain"
26446,9,6,2011," PINE ST & Washington Ave Cambridge, MA","Rain"
26447,9,6,2011," MAIN ST & Osborn St Cambridge, MA","Rain"
26448,9,6,2011," GARDEN ST & Walker St Cambridge, MA","Rain"
26449,9,6,2011," Cambridge St & FIFTH ST Cambridge, MA","Rain"
26450,9,5,2011," Massachusetts Ave & Alewife Brook Pky Cambridge, ",""
26451,9,7,2011,"100 Binney St Cambridge, MA","Rain"
26452,9,7,2011," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Rain"
26453,8,7,2011,"1515 Massachusetts Ave Cambridge, MA","Rain"
26454,9,7,2011," Hampshire St & Norfolk St Cambridge, MA","Rain"
26455,8,31,2011," Chauncy St & Massachusetts Ave Cambridge, MA",""
26456,9,2,2011,"124 Walker St Cambridge, MA",""
26457,9,8,2011," KIRKLAND ST & Trowbridge St Cambridge, MA","Rain"
26458,9,8,2011," Massachusetts Ave & Shepard St Cambridge, MA","Rain"
26459,9,8,2011," Cambridge St & FIFTH ST Cambridge, MA","Rain"
26460,9,8,2011," GARDEN ST & Appian Way Cambridge, MA","Rain"
26461,9,7,2011," Cardinal Medeiros Ave & Binney St Cambridge, MA","Rain"
26462,9,10,2011," Massachusetts Ave & Sidney St Cambridge, MA",""
26463,9,9,2011,"93 Richdale Ave Cambridge, MA","Fog"
26464,9,10,2011," Windsor St & MAIN ST Cambridge, MA",""
26465,9,10,2011,"145 Brattle St Cambridge, MA",""
26466,9,10,2011," Massachusetts Ave & Rice St Cambridge, MA",""
26467,9,11,2011,"806 Massachusetts Ave Cambridge, MA",""
26468,9,11,2011,"670 Cushing St Cambridge, MA",""
26469,9,12,2011,"108 REED ST Cambridge, MA",""
26470,9,12,2011," Tremont St & Cambridge St Cambridge, MA",""
26472,9,13,2011," Putnam Ave & PLEASANT ST Cambridge, MA",""
26473,9,13,2011," Brattle St & LEXINGTON AVE Cambridge, MA",""
26474,9,14,2011," Portland St & Broadway Cambridge, MA","Rain-Thunderstorm"
26475,9,14,2011," Massachusetts Ave & GARDEN ST Cambridge, MA","Rain-Thunderstorm"
26476,9,14,2011," Brattle St & Massachusetts Ave Cambridge, MA","Rain-Thunderstorm"
26477,9,14,2011," Massachusetts Ave & Vassar St Cambridge, MA","Rain-Thunderstorm"
26478,9,14,2011,"725 Concord Ave Cambridge, MA","Rain-Thunderstorm"
26479,9,14,2011,"746 Cambridge St Cambridge, MA","Rain-Thunderstorm"
26480,9,14,2011,"211 Alewife Brook Pky Cambridge, MA","Rain-Thunderstorm"
26481,9,14,2011,"287 PROSPECT ST Cambridge, MA","Rain-Thunderstorm"
26482,9,15,2011,"873 Cambridge St Cambridge, MA","Rain"
26483,9,14,2011," Washington Ave & Windsor St Cambridge, MA","Rain-Thunderstorm"
26484,9,15,2011," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA","Rain"
26485,9,15,2011," HURLEY ST & Lopez Ave Cambridge, MA","Rain"
26486,9,15,2011," HAYWARD ST & Amherst St Cambridge, MA","Rain"
26487,9,15,2011," Massachusetts Ave & Cedar St Cambridge, MA","Rain"
26488,9,15,2011," HARVARD ST & Columbia St Cambridge, MA","Rain"
26489,9,15,2011,"1 Cambridge Ctr Cambridge, MA","Rain"
26490,9,15,2011," Cambridge St & Ellsworth Ave Cambridge, MA","Rain"
26491,9,16,2011,"  &  Cambridge, MA",""
26492,5,16,2011,"271 Cambridge St Cambridge, MA","Rain"
26493,9,16,2011," Cambridge St & FULKERSON ST Cambridge, MA",""
26494,9,16,2011," Broadway & Inman St Cambridge, MA",""
26495,9,16,2011,"1  Cambridge, MA",""
26496,9,16,2011,"84 Massachusetts Ave Cambridge, MA",""
26497,9,16,2011," Massachusetts Ave & Albany St Cambridge, MA",""
26498,9,17,2011," Massachusetts Ave & MEMORIAL DR Cambridge, MA",""
26499,9,17,2011,"80 Landsdowne St Cambridge, MA",""
26500,9,17,2011," Walden St & Concord Ave Cambridge, MA",""
26501,9,17,2011," Putnam Ave & Massachusetts Ave Cambridge, MA",""
26502,9,17,2011," MASON ST & GARDEN ST Cambridge, MA",""
26503,9,17,2011,"402 Norfolk St Cambridge, MA",""
26504,9,18,2011," Massachusetts Ave & Inman St Cambridge, MA",""
26505,9,18,2011,"70 Amherst St Cambridge, MA",""
26506,9,18,2011,"275 FRESH POND PKY Cambridge, MA",""
26507,9,18,2011,"285 FRESH POND PKY Cambridge, MA",""
26508,9,12,2011," FRESH POND PKY &  Cambridge, MA",""
26509,9,19,2011," Massachusetts Ave & PROSPECT ST Cambridge, MA",""
26510,9,14,2011," MOUNT AUBURN ST & HOLYOKE PL Cambridge, MA","Rain-Thunderstorm"
26511,9,19,2011,"45 Yerxa Rd Cambridge, MA",""
26512,9,20,2011," GARDEN ST & Massachusetts Ave Cambridge, MA","Rain"
26513,9,20,2011," Massachusetts Ave & Beech St Cambridge, MA","Rain"
26514,9,20,2011," Binney St & Sixth St Cambridge, MA","Rain"
26515,9,20,2011," GARDEN ST & Bond St Cambridge, MA","Rain"
26516,9,20,2011," EIGHTH ST & Otis St Cambridge, MA","Rain"
26517,9,20,2011,"419 Concord Ave Cambridge, MA","Rain"
26518,9,20,2011,"270 Concord Ave Cambridge, MA","Rain"
26519,9,21,2011," Rindge Ave & SHERMAN ST Cambridge, MA","Fog"
26520,9,21,2011," Cambridge St & ELM ST Cambridge, MA","Fog"
26521,9,21,2011," Broadway & Norfolk St Cambridge, MA","Fog"
26522,9,21,2011," MAIN ST &  Cambridge, MA","Fog"
26523,9,21,2011," Franklin St & PEARL ST Cambridge, MA","Fog"
26524,9,22,2011," Broadway & Hampshire St Cambridge, MA","Rain"
26525,9,22,2011," Audrey St & Vassar St Cambridge, MA","Rain"
26526,9,22,2011," Concord Ave & MOULTON ST Cambridge, MA","Rain"
26527,9,22,2011,"489 Broadway Cambridge, MA","Rain"
26528,8,23,2011,"351 HARVARD ST Cambridge, MA",""
26529,9,23,2011," Broadway & Windsor St Cambridge, MA","Fog-Rain"
26530,9,23,2011,"100 Cambridgeside Pl Cambridge, MA","Fog-Rain"
26531,9,24,2011,"1201 Massachusetts Ave Cambridge, MA","Rain"
26532,9,24,2011," PACIFIC ST & PURRINGTON ST Cambridge, MA","Rain"
26533,9,24,2011,"738 Cambridge St Cambridge, MA","Rain"
26534,9,24,2011,"6 PLYMPTON ST Cambridge, MA","Rain"
26535,9,25,2011," Hampshire St & PROSPECT ST Cambridge, MA",""
26536,9,25,2011,"167 ELM ST Cambridge, MA",""
26537,8,15,2011," Cambridge St & Third St Cambridge, MA","Rain"
26538,9,19,2011," Cambridge St & IRVING ST Cambridge, MA",""
26539,8,28,2011," Massachusetts Ave &  Cambridge, MA","Fog-Rain"
26540,9,23,2011,"730 Concord Ave Cambridge, MA","Fog-Rain"
26541,9,26,2011,"748 MEMORIAL DR Cambridge, MA",""
26542,9,26,2011," Porter Rd &  Cambridge, MA",""
26543,9,26,2011," Massachusetts Ave & Rice St Cambridge, MA",""
26544,9,26,2011," Massachusetts Ave & Amherst St Cambridge, MA",""
26545,9,24,2011,"259 Western Ave Cambridge, MA","Rain"
26546,9,24,2011,"288 Norfolk St Cambridge, MA","Rain"
26547,9,27,2011," Massachusetts Ave & Albany St Cambridge, MA",""
26548,9,27,2011," Hampshire St & Amory Pl Cambridge, MA",""
26549,9,27,2011," FARWELL PL & Brattle St Cambridge, MA",""
26550,9,18,2011," Cambridgeside Pl &  Cambridge, MA",""
26551,9,28,2011," Cambridge St & ELM ST Cambridge, MA",""
26552,9,28,2011," Bishop Allen Dr & ESSEX ST Cambridge, MA",""
26553,9,29,2011," GREEN ST & Western Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26554,9,29,2011,"277 Rindge Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26555,9,20,2011," MOUNT AUBURN ST & DUNSTER ST Cambridge, MA","Rain"
26556,9,30,2011," Putnam Ave & Western Ave Cambridge, MA",""
26557,9,30,2011," Massachusetts Ave & GARDEN ST Cambridge, MA",""
26558,9,30,2011," Massachusetts Ave & GARDEN ST Cambridge, MA",""
26559,9,30,2011,"850 Massachusetts Ave Cambridge, MA",""
26560,10,1,2011," Cambridge St &  Cambridge, MA","Rain-Thunderstorm"
26561,10,1,2011,"1493 Cambridge St Cambridge, MA","Rain-Thunderstorm"
26562,10,1,2011,"29 GARDEN ST Cambridge, MA","Rain-Thunderstorm"
26563,10,1,2011," JFK St & Winthrop Sq Cambridge, MA","Rain-Thunderstorm"
26564,10,1,2011,"812 MEMORIAL DR Cambridge, MA","Rain-Thunderstorm"
26565,10,2,2011,"100 HANCOCK ST Cambridge, MA","Rain"
26566,10,2,2011,"32 Vassar St Cambridge, MA","Rain"
26567,9,29,2011," Franklin St & River St Cambridge, MA","Fog-Rain-Thunderstorm"
26568,9,30,2011,"5 PEARL ST Cambridge, MA",""
26569,10,2,2011," Winslow St &  Cambridge, MA","Rain"
26570,10,3,2011,"34 KIRKLAND ST Cambridge, MA","Fog-Rain"
26571,10,3,2011,"725 Concord Ave Cambridge, MA","Fog-Rain"
26572,10,1,2011," MOUNT AUBURN ST & Dewolfe St Cambridge, MA","Rain-Thunderstorm"
26573,10,2,2011,"303 Broadway Cambridge, MA","Rain"
26574,10,4,2011," Massachusetts Ave & ELLERY ST Cambridge, MA","Rain"
26575,10,4,2011,"201 Vassar St Cambridge, MA","Rain"
26576,10,4,2011,"89 ELM ST Cambridge, MA","Rain"
26577,10,4,2011," Cambridge St & QUINCY ST Cambridge, MA","Rain"
26578,10,4,2011,"34 OXFORD AVE Cambridge, MA","Rain"
26579,10,4,2011,"11 OXFORD AVE Cambridge, MA","Rain"
26580,10,4,2011," Hampshire St & ELM ST Cambridge, MA","Rain"
26581,10,4,2011,"235 Albany St Cambridge, MA","Rain"
26582,10,5,2011,"28 Wendell St Cambridge, MA","Rain"
26583,10,5,2011," HURON AVE & GURNEY ST Cambridge, MA","Rain"
26584,10,5,2011,"73 MAGAZINE ST Cambridge, MA","Rain"
26585,10,5,2011,"1151 Cambridge St Cambridge, MA","Rain"
26586,10,6,2011," Broadway & Windsor St Cambridge, MA",""
26587,10,6,2011," Brattle St & MOUNT AUBURN ST Cambridge, MA",""
26588,10,5,2011,"36 PARKER ST Cambridge, MA","Rain"
26589,10,6,2011,"705 Concord Ave Cambridge, MA",""
26590,10,7,2011,"177 Franklin St Cambridge, MA",""
26591,10,7,2011," Putnam Ave & KINNAIRD ST Cambridge, MA",""
26592,10,7,2011,"583 MOUNT AUBURN ST Cambridge, MA",""
26593,10,7,2011,"316 Webster Ave Cambridge, MA",""
26594,10,7,2011,"1783 Massachusetts Ave Cambridge, MA",""
26595,10,7,2011," Massachusetts Ave & Washburn Ave Cambridge, MA",""
26596,10,7,2011," Massachusetts Ave & NEWPORT RD Cambridge, MA",""
26597,10,8,2011," Brookline St & Massachusetts Ave Cambridge, MA",""
26598,10,8,2011,"372 PROSPECT ST Cambridge, MA",""
26599,10,9,2011," Massachusetts Ave & GARDEN ST Cambridge, MA",""
26600,10,10,2011," Hampshire St & Cambridge St Cambridge, MA",""
26601,10,9,2011,"344 Broadway Cambridge, MA",""
26602,10,10,2011,"279 River St Cambridge, MA",""
26603,10,11,2011,"184 HARVARD ST Cambridge, MA",""
26605,10,9,2011,"699 MOUNT AUBURN ST Cambridge, MA",""
26606,10,11,2011,"738 Cambridge St Cambridge, MA",""
26607,10,11,2011," Cambridge St & HARDING ST Cambridge, MA",""
26608,10,12,2011," Hampshire St & Cambridge St Cambridge, MA","Rain"
26609,10,12,2011," Webster Ave & York St Cambridge, MA","Rain"
26610,10,12,2011,"1555 Massachusetts Ave Cambridge, MA","Rain"
26611,10,11,2011,"350 Kendall St Cambridge, MA",""
26612,10,12,2011,"10 MIFFLIN PL Cambridge, MA","Rain"
26613,9,5,2011," Cambridge St & HIGHLAND AVE Cambridge, MA",""
26614,10,13,2011," Monsignor OBrien Hwy &  Cambridge, MA","Rain"
26615,10,13,2011," Western Ave & Blackstone St Cambridge, MA","Rain"
26616,10,13,2011," Cambridge St & LINE ST Cambridge, MA","Rain"
26617,10,13,2011," Alewife Brook Pky &  Cambridge, MA","Rain"
26618,10,13,2011," River St & PLEASANT ST Cambridge, MA","Rain"
26619,10,13,2011," Massachusetts Ave & Clarendon Ave Cambridge, MA","Rain"
26620,10,13,2011," Binney St & FULKERSON ST Cambridge, MA","Rain"
26621,10,13,2011," Broadway & Windsor St Cambridge, MA","Rain"
26622,10,14,2011,"1667 Massachusetts Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26623,9,28,2011," ESSEX ST & Bishop Allen Dr Cambridge, MA",""
26624,10,3,2011," Hampshire St & Clark St Cambridge, MA","Fog-Rain"
26625,10,14,2011," Broadway & Windsor St Cambridge, MA","Fog-Rain-Thunderstorm"
26626,10,14,2011," Putnam Ave & Western Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26627,10,14,2011,"1000 Cambridge St Cambridge, MA","Fog-Rain-Thunderstorm"
26628,10,14,2011," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Fog-Rain-Thunderstorm"
26629,10,14,2011," Cambridge St & ELM ST Cambridge, MA","Fog-Rain-Thunderstorm"
26630,10,14,2011,"7 Woodbridge St Cambridge, MA","Fog-Rain-Thunderstorm"
26631,10,15,2011," PLYMPTON ST & MOUNT AUBURN ST Cambridge, MA","Rain"
26632,10,15,2011," Massachusetts Ave & GOLD STAR RD Cambridge, MA","Rain"
26633,10,13,2011," PLEASANT ST & Putnam Ave Cambridge, MA","Rain"
26634,10,16,2011,"545 Concord Ave Cambridge, MA",""
26635,8,30,2011," Waterhouse St &  Cambridge, MA",""
26636,10,13,2011," Massachusetts Ave & Upland Rd Cambridge, MA","Rain"
26637,10,13,2011," JFK St & MEMORIAL DR Cambridge, MA","Rain"
26638,10,14,2011," GARDEN ST & Massachusetts Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26639,10,14,2011," Binney St & Sixth St Cambridge, MA","Fog-Rain-Thunderstorm"
26640,10,14,2011," Concord Ave & Alpine St Cambridge, MA","Fog-Rain-Thunderstorm"
26641,10,14,2011," GARDEN ST & Massachusetts Ave Cambridge, MA","Fog-Rain-Thunderstorm"
26642,10,14,2011," Trowbridge St & HARVARD ST Cambridge, MA","Fog-Rain-Thunderstorm"
26643,10,14,2011," Cambridge St & Columbia St Cambridge, MA","Fog-Rain-Thunderstorm"
26644,10,14,2011,"15 REMINGTON ST Cambridge, MA","Fog-Rain-Thunderstorm"
26645,10,16,2011,"330 River St Cambridge, MA",""
26646,10,17,2011," MOUNT AUBURN ST & Belmont St Cambridge, MA","Rain"
26647,10,17,2011," Norfolk St & Bishop Allen Dr Cambridge, MA","Rain"
26648,10,17,2011,"679 MAIN ST Cambridge, MA","Rain"
26649,10,18,2011," Cambridge St & IRVING ST Cambridge, MA",""
26650,10,18,2011," Concord Ave & HURON AVE Cambridge, MA",""
26651,10,15,2011," Bishop Allen Dr &  Cambridge, MA","Rain"
26652,10,15,2011,"323 Allston St Cambridge, MA","Rain"
26653,10,18,2011," MOUNT AUBURN ST & HOLYOKE ST Cambridge, MA",""
26654,10,18,2011," Massachusetts Ave & Churchill Ave Cambridge, MA",""
26655,10,18,2011," Massachusetts Ave & Albany St Cambridge, MA",""
26656,10,19,2011," MAIN ST & Windsor St Cambridge, MA","Rain"
26657,10,19,2011," PLYMPTON ST & MILL ST Cambridge, MA","Rain"
26658,10,19,2011," Massachusetts Ave & Western Ave Cambridge, MA","Rain"
26659,10,16,2011,"185 Alewife Brook Pky Cambridge, MA",""
26660,10,19,2011," Belmont St & Cushing St Cambridge, MA","Rain"
26661,10,20,2011,"10 Cushing St Cambridge, MA","Fog-Rain"
26662,10,20,2011," Massachusetts Ave & Rice St Cambridge, MA","Fog-Rain"
26663,10,20,2011," Kelley St & River St Cambridge, MA","Fog-Rain"
26664,10,20,2011," DAVENPORT ST & ELM ST Cambridge, MA","Fog-Rain"
26665,10,20,2011," Waterhouse St & Concord Ave Cambridge, MA","Fog-Rain"
26666,10,20,2011," Windsor St & Cambridge St Cambridge, MA","Fog-Rain"
26667,10,20,2011," Cambridge St & Camelia Ave Cambridge, MA","Fog-Rain"
26668,10,20,2011,"35 White St Cambridge, MA","Fog-Rain"
26669,10,20,2011,"1000 Cambridge St Cambridge, MA","Fog-Rain"
26670,10,20,2011,"640 Concord Ave Cambridge, MA","Fog-Rain"
26671,10,21,2011," Brattle St & Larch Rd Cambridge, MA",""
26672,10,22,2011," Massachusetts Ave & RICE CIR Cambridge, MA",""
26673,10,21,2011," Tremont St & Cambridge St Cambridge, MA",""
26674,10,21,2011," Massachusetts Ave & GARDEN ST Cambridge, MA",""
26675,10,21,2011,"41 Tremont St Cambridge, MA",""
26676,10,21,2011," Portland St & Washington Ave Cambridge, MA",""
26677,10,22,2011,"2465 Massachusetts Ave Cambridge, MA",""
26678,10,22,2011," Broadway & Galileo Galilei Way Cambridge, MA",""
26679,10,22,2011," Hampshire St & PROSPECT ST Cambridge, MA",""
26680,10,22,2011,"1 Bennett St Cambridge, MA",""
26681,10,22,2011,"183 HARVEY ST Cambridge, MA",""
26682,10,21,2011," Cambridge St & Warren Pl Cambridge, MA",""
26683,10,9,2011," Franklin St & Bay St Cambridge, MA",""
26684,10,18,2011," Hampshire St & PROSPECT ST Cambridge, MA",""
26685,10,24,2011,"691 Concord Ave Cambridge, MA","Rain"
26686,10,24,2011," Broadway & Portland St Cambridge, MA","Rain"
26687,10,24,2011," MOUNT AUBURN ST & Willard St Cambridge, MA","Rain"
26688,10,24,2011," Broadway & ELLERY ST Cambridge, MA","Rain"
26689,10,23,2011,"424 Windsor St Cambridge, MA",""
26690,10,25,2011," SPRING ST & SEVENTH ST Cambridge, MA","Rain"
26691,10,24,2011," Western Ave &  Cambridge, MA","Rain"
26692,10,25,2011,"204 Columbia St Cambridge, MA","Rain"
26693,10,25,2011," Third St & SPRING ST Cambridge, MA","Rain"
26694,10,25,2011," Massachusetts Ave & MAGOUN ST Cambridge, MA","Rain"
26695,10,22,2011," Walden St & Raymond St Cambridge, MA",""
26696,10,22,2011,"358 HURON AVE Cambridge, MA",""
26697,10,26,2011," Walden St & SAVILLE ST Cambridge, MA","Rain"
26698,10,26,2011," Ames St & Amherst St Cambridge, MA","Rain"
26699,10,26,2011," Massachusetts Ave & Sacramento St Cambridge, MA","Rain"
26700,10,26,2011," Massachusetts Ave & Russell St Cambridge, MA","Rain"
26701,10,26,2011," Broadway & HIGHLAND AVE Cambridge, MA","Rain"
26702,10,26,2011,"255 Broadway Cambridge, MA","Rain"
26703,10,27,2011," MEMORIAL DR & Massachusetts Ave Cambridge, MA","Rain-Snow"
26704,10,27,2011," Concord Ave & HURON AVE Cambridge, MA","Rain-Snow"
26705,10,21,2011,"2500 Massachusetts Ave Cambridge, MA",""
26706,10,27,2011," Massachusetts Ave & ROSELAND ST Cambridge, MA","Rain-Snow"
26707,10,27,2011," HOWARD ST & Western Ave Cambridge, MA","Rain-Snow"
26708,10,27,2011," Binney St & Second St Cambridge, MA","Rain-Snow"
26709,10,27,2011,"35 White St Cambridge, MA","Rain-Snow"
26710,10,27,2011," Cambridge St & DAY ST Cambridge, MA","Rain-Snow"
26711,10,27,2011," MAIN ST & Broadway Cambridge, MA","Rain-Snow"
26712,10,27,2011," MOULTON ST & Concord Ave Cambridge, MA","Rain-Snow"
26713,10,25,2011,"169 Monsignor OBrien Hwy Cambridge, MA","Rain"
26714,10,27,2011," FENNO ST & ESTEN ST Cambridge, MA","Rain-Snow"
26715,10,27,2011," HARVARD ST & Dana St Cambridge, MA","Rain-Snow"
26716,10,28,2011," Belmont St & ERICSSON ST Cambridge, MA",""
