"id","Month","Day","Year","Location","Object_1","Object_2","Events"
25792,3,31,2011,"128 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
25793,3,31,2011," Massachusetts Ave & ROSELAND ST Cambridge, MA","Auto","Auto","Rain-Snow"
25794,4,1,2011,"688 Cambridge St Cambridge, MA","Auto","Fixed Object","Rain-Snow"
25795,3,21,2011," Sixth St & Otis St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
25796,3,26,2011," JFK St & ELIOT ST Cambridge, MA","Auto","Bicycle",""
25797,3,29,2011,"451 HURON AVE Cambridge, MA","Auto","Auto",""
25798,3,30,2011," Cambridge St & Hampshire St Cambridge, MA","Auto","Pedestrian",""
25799,4,1,2011,"300 HURON AVE Cambridge, MA","Auto","Auto","Rain-Snow"
25800,4,1,2011," Binney St & MAIN ST Cambridge, MA","Auto","Truck","Rain-Snow"
25801,4,1,2011," MAIN ST & Vassar St Cambridge, MA","Auto","Pedestrian","Rain-Snow"
25802,4,2,2011,"2 Cambridge St Cambridge, MA","Taxi","Auto",""
25803,4,2,2011,"1 Cambridgeside Pl Cambridge, MA","Auto","Auto",""
25804,4,2,2011,"55 ESSEX ST Cambridge, MA","Auto","Fixed Object",""
25805,4,2,2011," Massachusetts Ave & Shepard St Cambridge, MA","Auto","Auto",""
25806,4,2,2011,"2 Cambridge Ctr Cambridge, MA","Auto","Taxi",""
25807,4,2,2011," Massachusetts Ave & Brookline St Cambridge, MA","Auto","Van",""
25808,4,3,2011," MOUNT AUBURN ST & Athens St Cambridge, MA","Auto","Bicycle",""
25809,4,4,2011," Cambridge St & ROBERTS RD Cambridge, MA","Auto","Bicycle","Rain"
25810,12,31,2010,"80 Gerrys Landing Rd Cambridge, MA","Auto","Parked Vehicle",""
25810,12,31,2010,"80 Gerrys Landing Rd Cambridge, MA","Auto","Parked Vehicle",""
25811,3,27,2011,"140 MAGAZINE ST Cambridge, MA","Auto","Parked Vehicle",""
25812,4,4,2011,"489 Broadway Cambridge, MA","Auto","Fixed Object","Rain"
25813,4,4,2011," Cambridge St & Tremont St Cambridge, MA","Auto","Bicycle","Rain"
25815,3,28,2011," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Auto",""
25816,4,6,2011,"154 Amory St Cambridge, MA","Auto","Parked Vehicle",""
25817,4,6,2011," GARDEN ST & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
25818,4,6,2011,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
25819,4,6,2011," Third St & Athenaeum St Cambridge, MA","Taxi","Auto",""
25820,4,6,2011,"575 MEMORIAL DR Cambridge, MA","Taxi","Fixed Object",""
25821,4,7,2011,"743 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
25822,4,7,2011,"Belmont St","Auto","Parked Vehicle",""
25823,4,7,2011,"207 MAGAZINE ST Cambridge, MA","Auto","Parked Vehicle",""
25824,3,7,2011," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Bicycle","Rain"
25825,4,7,2011,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle",""
25826,4,8,2011," River St & Blackstone St Cambridge, MA","Auto","Parked Vehicle",""
25827,4,8,2011," MOUNT AUBURN ST & Gibson St Cambridge, MA","Auto","Pedestrian",""
25828,4,8,2011," MOUNT AUBURN ST & University Rd Cambridge, MA","Auto","Auto",""
25829,4,8,2011," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Auto","Auto",""
25830,4,8,2011,"830 MEMORIAL DR Cambridge, MA","Auto","Fixed Object",""
25831,4,10,2011," Cambridgeside Pl & Land Blvd Cambridge, MA","Auto","Auto","Rain"
25832,4,10,2011," Massachusetts Ave & Vassar St Cambridge, MA","Taxi","Parked Vehicle","Rain"
25833,4,11,2011,"1740 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25834,4,11,2011,"2400 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25835,4,11,2011," Massachusetts Ave & HANCOCK ST Cambridge, MA","Auto","Bicycle","Rain"
25836,4,11,2011," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA","Auto","Auto","Rain"
25837,4,10,2011,"777 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
25838,4,11,2011,"2 Appleton St Cambridge, MA","Auto","Parked Vehicle","Rain"
25839,4,12,2011," Broadway & Scouting Way Cambridge, MA","School Bus","Auto","Rain"
25840,3,14,2011," Hampshire St & Bristol St Cambridge, MA","Auto","Parked Vehicle","Snow"
25841,4,10,2011,"356 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
25842,4,12,2011,"777 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
25843,4,13,2011," GARDEN ST & Appian Way Cambridge, MA","Auto","Auto","Rain"
25844,4,13,2011," Bishop Allen Dr &  Cambridge, MA","Auto","Auto","Rain"
25845,4,13,2011," Massachusetts Ave & Amherst St Cambridge, MA","Auto","Auto","Rain"
25846,4,13,2011," Massachusetts Ave & Rice St Cambridge, MA","Auto","Auto","Rain"
25847,4,13,2011," Broadway & Ames St Cambridge, MA","Auto","Auto","Rain"
25848,4,13,2011,"721 Cambridge St Cambridge, MA","Auto","Pedestrian","Rain"
25849,4,13,2011," Hampshire St & Union St Cambridge, MA","Auto","Auto","Rain"
25850,4,14,2011,"50 MOULTON ST Cambridge, MA","Auto","Auto",""
25851,4,14,2011,"52 JFK St Cambridge, MA","Auto","Parked Vehicle",""
25852,4,14,2011," Cardinal Medeiros Ave & MARCELLA ST Cambridge, MA","Auto","Parked Vehicle",""
25853,4,14,2011," River St & MEMORIAL DR Cambridge, MA","Auto","Pedestrian",""
25854,4,14,2011,"17 Channing St Cambridge, MA","Auto","Miscellaneous",""
25855,4,15,2011,"1 MAIN ST Cambridge, MA","Auto","Parked Vehicle",""
25856,4,15,2011," GARDEN ST & Concord Ave Cambridge, MA","Auto","Auto",""
25857,4,15,2011," MAIN ST &  Cambridge, MA","Auto","Parked Vehicle",""
25858,4,15,2011,"124 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
25859,4,15,2011,"124 MOUNT AUBURN ST Cambridge, MA","Auto","Miscellaneous",""
25860,4,15,2011," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto",""
25861,4,16,2011," Massachusetts Ave & PROSPECT ST Cambridge, MA","Bus (Other)","Pedestrian","Rain"
25862,4,16,2011," Alewife Brook Pky &  Cambridge, MA","Auto","Auto","Rain"
25863,4,17,2011," Alewife Brook Pky &  Cambridge, MA","Auto","Parked Vehicle","Rain"
25864,4,17,2011,"515R Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25865,4,17,2011,"1456 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
25866,4,17,2011," SOMERVILLE AVE & White St Cambridge, MA","Auto","Miscellaneous","Rain"
25867,4,17,2011," Massachusetts Ave & Landsdowne St Cambridge, MA","Auto","Miscellaneous","Rain"
25868,4,18,2011," MOUNT AUBURN ST & Belmont St Cambridge, MA","Auto","Auto",""
25869,4,18,2011,"29 White St Cambridge, MA","Auto","Parked Vehicle",""
25870,4,18,2011,"210 PROSPECT ST Cambridge, MA","Auto","Auto",""
25871,4,18,2011," Windsor St & Market St Cambridge, MA","Auto","Parked Vehicle",""
25872,4,19,2011," Cambridge St & Warren St Cambridge, MA","Auto","Auto","Rain"
25873,4,19,2011," Putnam Ave & PLEASANT ST Cambridge, MA","Auto","Bicycle","Rain"
25874,4,19,2011," EVERETT ST & OXFORD ST Cambridge, MA","Auto","Pedestrian","Rain"
25875,4,1,2011,"585 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Snow"
25876,4,16,2011,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle","Rain"
25877,4,21,2011,"104 MOUNT AUBURN ST Cambridge, MA","Auto","Motorcycle","Fog"
25878,4,21,2011," Massachusetts Ave & ESSEX ST Cambridge, MA","Auto","Auto","Fog"
25879,4,21,2011," Broadway & Ames St Cambridge, MA","Auto","Bicycle","Fog"
25880,4,22,2011," Cambridge St & Third St Cambridge, MA","Auto","Auto",""
25881,4,23,2011,"368 PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
25882,4,23,2011," Sidney St & Putnam Ave Cambridge, MA","Auto","Fixed Object","Rain"
25883,4,23,2011," JFK St & ELIOT ST Cambridge, MA","Auto","Auto","Rain"
25884,4,23,2011,"321 Broadway Cambridge, MA","Auto","Auto","Rain"
25885,4,25,2011,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
25886,4,25,2011,"2411 Massachusetts Ave Cambridge, MA","Auto","Van","Fog-Rain"
25887,4,25,2011,"21 Walden Square Rd Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
25888,4,26,2011,"61 Sparks St Cambridge, MA","Auto","Miscellaneous","Fog"
25889,4,26,2011,"355 Binney St Cambridge, MA","Auto","Pedestrian","Fog"
25890,4,26,2011," Broadway & Ames St Cambridge, MA","Auto","Auto","Fog"
25891,4,22,2011,"440 Massachusetts Ave Cambridge, MA","Auto","Truck",""
25892,4,26,2011," PROSPECT ST & HARVARD ST Cambridge, MA","Auto","Auto","Fog"
25893,4,26,2011,"9 PLYMOUTH ST Cambridge, MA","Auto","Parked Vehicle","Fog"
25894,4,27,2011,"125 Sidney St Cambridge, MA","Auto","Parked Vehicle","Fog"
25895,4,27,2011,"10 Corporal McTernan St Cambridge, MA","Van","Parked Vehicle","Fog"
25896,4,28,2011," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
25897,4,28,2011,"413 Washington Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Thunderstorm"
25898,4,29,2011," Walden St & Richdale Ave Cambridge, MA","Auto","Auto",""
25899,4,29,2011," Massachusetts Ave & Churchill Ave Cambridge, MA","Auto","Auto",""
25900,4,29,2011,"625 MOUNT AUBURN ST Cambridge, MA","Auto","Bicycle",""
25901,4,30,2011,"189 Upland Rd Cambridge, MA","Auto","Pedestrian",""
25902,4,30,2011,"204 Hampshire St Cambridge, MA","Auto","Bicycle",""
25903,4,29,2011," Inman St & Hampshire St Cambridge, MA","MBTA Bus","Auto",""
25904,4,30,2011,"AM RD","Auto","Parked Vehicle",""
25905,5,1,2011,"700 Concord Ave Cambridge, MA","Auto","Fixed Object",""
25906,4,26,2011," PROSPECT ST & HARVARD ST Cambridge, MA","Auto","Bicycle","Fog"
25907,4,30,2011,"35 Ash St Cambridge, MA","Auto","Parked Vehicle",""
25908,5,2,2011," Broadway & Columbia St Cambridge, MA","Auto","Bicycle",""
25909,5,2,2011," Columbia St & Broadway Cambridge, MA","Auto","Auto",""
25910,5,3,2011,"","Auto","Parked Vehicle",""
25911,5,2,2011,"799 Concord Ave Cambridge, MA","Auto","Auto",""
25912,5,1,2011," Broadway & ELLERY ST Cambridge, MA","Auto","Auto",""
25913,5,3,2011," PROSPECT ST & Bishop Allen Dr Cambridge, MA","Auto","Parked Vehicle",""
25914,5,4,2011,"69 Chestnut St Cambridge, MA","Auto","Parked Vehicle","Rain"
25915,5,4,2011," Western Ave & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
25916,5,4,2011,"2535 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Rain"
25917,5,4,2011," DAVENPORT ST & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25918,5,5,2011," GARDEN ST & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25919,5,5,2011," Broadway & ELLERY ST Cambridge, MA","Auto","Bicycle","Rain"
25920,5,5,2011," Cambridge St & Windsor St Cambridge, MA","Auto","Auto","Rain"
25921,5,5,2011," Cambridge St & Hampshire St Cambridge, MA","Auto","Auto","Rain"
25922,5,6,2011," Aberdeen Way & MOUNT AUBURN ST Cambridge, MA","Auto","Pedestrian",""
25923,5,6,2011,"  &  Cambridge, MA","Auto","Auto",""
25924,5,5,2011,"AM RD","Auto","Auto","Rain"
25925,5,6,2011," Windsor St & Broadway Cambridge, MA","Truck","Pedestrian",""
25926,5,7,2011," Massachusetts Ave & Waterhouse St Cambridge, MA","Auto","Bicycle","Rain-Thunderstorm"
25927,5,7,2011," PEARL ST & Chestnut St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
25928,5,8,2011,"30 Bow St Cambridge, MA","Auto","Truck",""
25929,5,9,2011," Cambridge St & LEONARD AVE Cambridge, MA","Auto","Auto","Rain"
25930,5,9,2011,"10 Cambridge Ctr Cambridge, MA","Auto","Parked Vehicle","Rain"
25931,5,9,2011," HARVARD ST & PRESCOTT ST Cambridge, MA","Auto","Fixed Object","Rain"
25932,5,10,2011," GARDEN ST & Robinson St Cambridge, MA","Auto","Fixed Object","Rain"
25933,5,10,2011,"137 MOUNT AUBURN ST Cambridge, MA","Auto","Bicycle","Rain"
25934,5,10,2011," Broadway & Inman St Cambridge, MA","Auto","Bicycle","Rain"
25935,5,10,2011," Berkshire St &  Cambridge, MA","Auto","Moped","Rain"
25936,5,11,2011," Lancaster St &  Cambridge, MA","Auto","Parked Vehicle","Rain"
25937,5,11,2011,"124 SHERMAN ST Cambridge, MA","Auto","Parked Vehicle","Rain"
25938,5,11,2011," River St & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
25939,5,11,2011," Massachusetts Ave & Norfolk St Cambridge, MA","Taxi","Auto","Rain"
25940,5,7,2011," Third St & Cambridge St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
25941,4,24,2011,"149 Alewife Brook Pky Cambridge, MA","Auto","Auto","Rain"
25942,5,11,2011,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle","Rain"
25943,5,5,2011,"330 River St Cambridge, MA","Auto","Parked Vehicle","Rain"
25944,5,11,2011,"  &  Cambridge, MA","Auto","Parked Vehicle","Rain"
25945,5,12,2011,"24.5 Antrim St Cambridge, MA","Auto","Parked Vehicle",""
25946,5,12,2011," River St & GREEN ST Cambridge, MA","Auto","Auto",""
25947,5,12,2011,"387 HURON AVE Cambridge, MA","Auto","Auto",""
25948,5,12,2011," Western Ave & HOWARD ST Cambridge, MA","Auto","Fixed Object",""
25951,5,11,2011," Massachusetts Ave & Norfolk St Cambridge, MA","Auto","Taxi","Rain"
25952,5,13,2011," PROSPECT ST & Bishop Allen Dr Cambridge, MA","Auto","Truck","Fog"
25953,5,13,2011," Massachusetts Ave & HANCOCK ST Cambridge, MA","Auto","Bicycle","Fog"
25954,5,13,2011," Massachusetts Ave & Upland Rd Cambridge, MA","Taxi","Pedestrian","Fog"
25955,5,13,2011," Massachusetts Ave & Alewife Brook Pky Cambridge, ","Auto","Auto","Fog"
25956,5,13,2011,"1613 Cambridge St Cambridge, MA","Auto","Auto","Fog"
25957,5,13,2011,"226 Massachusetts Ave Cambridge, MA","Auto","Auto","Fog"
25958,5,14,2011," Cambridge St & Third St Cambridge, MA","Auto","Auto","Fog"
25959,5,14,2011," Brookline St & Franklin St Cambridge, MA","Auto","Auto","Fog"
25960,5,14,2011," Cardinal Medeiros Ave & Cambridge St Cambridge, M","Auto","Auto","Fog"
25961,5,15,2011," MONTGOMERY ST & DUDLEY ST Cambridge, MA","Auto","Auto","Rain"
25962,5,14,2011," Bishop Allen Dr & ESSEX ST Cambridge, MA","Auto","Bicycle","Fog"
25963,5,17,2011," Massachusetts Ave & Brookline St Cambridge, MA","Taxi","Auto","Rain"
25964,5,17,2011,"1300 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Rain"
25965,5,16,2011," Walden St & Vassal Ln Cambridge, MA","Auto","Pedestrian","Rain"
25966,5,16,2011," Cambridge St & Third St Cambridge, MA","Auto","Van","Rain"
25967,5,14,2011,"1720 Massachusetts Ave Cambridge, MA","Auto","Auto","Fog"
25968,5,14,2011," Massachusetts Ave & Shepard St Cambridge, MA","Auto","Auto","Fog"
25969,5,15,2011," Massachusetts Ave & Langdon Sq Cambridge, MA","Auto","Auto","Rain"
25970,5,17,2011,"107 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain"
25971,5,16,2011," MOUNT AUBURN ST & PLYMPTON ST Cambridge, MA","Auto","Auto","Rain"
25972,5,13,2011,"27 HOWARD ST Cambridge, MA","Taxi","Parked Vehicle","Fog"
25973,5,19,2011,"820 SOMERVILLE AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
25974,5,16,2011," GLENWOOD AVE & PEARL ST Cambridge, MA","Auto","Parked Vehicle","Rain"
25975,5,19,2011,"186 Alewife Brook Pky Cambridge, MA","Auto","Fixed Object","Fog-Rain"
25976,5,19,2011,"270 GREEN ST Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
25977,5,20,2011," Rindge Ave & SARGENT ST Cambridge, MA","Auto","Auto","Fog"
25978,5,20,2011,"199 Windsor St Cambridge, MA","Auto","Pedestrian","Fog"
25979,5,21,2011,"173 Cambridge St Cambridge, MA","Auto","Pedestrian","Fog"
25980,5,21,2011," MOUNT AUBURN ST & HAWTHORNE ST Cambridge, MA","Auto","Bicycle","Fog"
25981,5,21,2011," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Fog"
25982,5,22,2011," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Auto","Moped",""
25983,5,22,2011," PROSPECT ST & Cambridge St Cambridge, MA","Auto","Fixed Object",""
25984,5,20,2011,"42 Vassar St Cambridge, MA","Auto","Bicycle","Fog"
25985,5,21,2011," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Fog"
25986,5,23,2011," PEARL ST & Putnam Ave Cambridge, MA","Auto","Fixed Object","Rain"
25987,5,23,2011,"51 DAVENPORT ST Cambridge, MA","Truck","Parked Vehicle","Rain"
25988,5,23,2011," Massachusetts Ave & Shepard St Cambridge, MA","Auto","Parked Vehicle","Rain"
25989,5,24,2011," Upland Rd & NEWELL TER Cambridge, MA","Auto","Parked Vehicle","Rain"
25990,5,24,2011,"40 Thorndike St Cambridge, MA","Auto","Auto","Rain"
25991,5,21,2011," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA","Auto","Bicycle","Fog"
25992,5,21,2011," FAYERWEATHER ST & Brattle St Cambridge, MA","Auto","Auto","Fog"
25993,5,24,2011," HURON AVE & RESERVOIR ST Cambridge, MA","Auto","Auto","Rain"
25994,5,24,2011,"120 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
25995,5,24,2011," Craigie St & Sparks St Cambridge, MA","Auto","Parked Vehicle","Rain"
25996,5,25,2011,"24 QUINCY ST Cambridge, MA","MBTA Bus","Fixed Object",""
25997,5,25,2011," Sidney St & HENRY ST Cambridge, MA","Auto","Parked Vehicle",""
25998,5,26,2011," ELIOT ST & JFK St Cambridge, MA","Auto","Bicycle",""
25999,5,26,2011,"543 Putnam Ave Cambridge, MA","Truck","Parked Vehicle",""
26000,5,26,2011,"35 White St Cambridge, MA","Auto","Parked Vehicle",""
26001,5,26,2011," Third St & Binney St Cambridge, MA","Auto","Fixed Object",""
26002,5,26,2011,"46 Porter Sq Cambridge, MA","Auto","Parked Vehicle",""
26003,5,27,2011,"49 White St Cambridge, MA","Auto","Parked Vehicle",""
26004,5,26,2011," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Auto",""
26005,5,26,2011,"351 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
26006,5,27,2011," Valentine St & Brookline St Cambridge, MA","Auto","Parked Vehicle",""
26007,5,27,2011,"104 Avon Hill St Cambridge, MA","Auto","Parked Vehicle",""
26008,5,27,2011," GARDEN ST & HURON AVE Cambridge, MA","Auto","Auto",""
26009,5,27,2011," ELIOT ST & MOUNT AUBURN ST Cambridge, MA","Auto","Pedestrian",""
26010,5,27,2011," Second St &  Cambridge, MA","Auto","Auto",""
26011,5,28,2011,"221 Hampshire St Cambridge, MA","Auto","Bicycle",""
26012,5,28,2011," Massachusetts Ave & MEMORIAL DR Cambridge, MA","Auto","Auto",""
26013,5,29,2011,"18 Ash St Cambridge, MA","Auto","Parked Vehicle",""
26014,5,29,2011,"432 Windsor St Cambridge, MA","Auto","Parked Vehicle",""
26015,5,30,2011," JFK St & ELIOT ST Cambridge, MA","Auto","Auto",""
26017,5,31,2011," Massachusetts Ave & Village St Cambridge, MA","Auto","Bicycle",""
26018,5,25,2011," PACIFIC ST & Albany St Cambridge, MA","Bus (Other)","Parked Vehicle",""
26019,5,27,2011," Willow St &  Cambridge, MA","Auto","Parked Vehicle",""
26020,5,30,2011,"359 Rindge Ave Cambridge, MA","Auto","Bicycle",""
26021,5,31,2011," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Bicycle",""
26022,5,31,2011," Sixth St & Otis St Cambridge, MA","Auto","Parked Vehicle",""
26023,5,31,2011,"250 Brattle St Cambridge, MA","Auto","Bicycle",""
26024,5,31,2011," Putnam Ave & PLEASANT ST Cambridge, MA","Auto","Auto",""
26025,6,1,2011," PEARL ST & GREEN ST Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
26026,6,1,2011," Walden St & GARDEN ST Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
26027,6,1,2011," Cherry St & Eaton St Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
26028,6,1,2011,"81 Dana St Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
26029,6,2,2011," Porter Sq &  Cambridge, MA","Auto","Parked Vehicle",""
26030,6,2,2011," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto",""
26031,6,2,2011," JFK St &  Cambridge, MA","Taxi","Auto",""
26032,6,3,2011," Massachusetts Ave & Albany St Cambridge, MA","Auto","Auto",""
26033,6,3,2011," Vassar St & MAIN ST Cambridge, MA","Auto","Bicycle",""
26034,6,4,2011," Fairmont Ave & River St Cambridge, MA","Auto","Parked Vehicle",""
26035,6,4,2011," Auburn St &  Cambridge, MA","Auto","Parked Vehicle",""
26036,6,4,2011," Broadway & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle",""
26037,6,5,2011,"1414 Massachusetts Ave Cambridge, MA","Auto","Auto",""
26038,6,5,2011," FIFTH ST & Thorndike St Cambridge, MA","Auto","Parked Vehicle",""
26039,6,5,2011," OXFORD AVE & PRENTISS ST Cambridge, MA","Auto","Auto",""
26040,6,1,2011," SHERMAN ST & Walden St Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
26041,6,3,2011," MAIN ST & Vassar St Cambridge, MA","Motorcycle","Auto",""
26042,6,4,2011," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Bicycle",""
26043,6,4,2011,"126 Blanchard Rd Cambridge, MA","Auto","Auto",""
26044,6,4,2011," Massachusetts Ave & Hadley St Cambridge, MA","Auto","Bicycle",""
26045,6,4,2011,"108 Gore St Cambridge, MA","Auto","Parked Vehicle",""
26046,6,5,2011,"1921 Massachusetts Ave Cambridge, MA","Auto","Auto",""
26047,6,5,2011," Binney St & Third St Cambridge, MA","Auto","Auto",""
26048,5,6,2011," Rindge Ave & MIDDLESEX ST Cambridge, MA","Auto","Parked Vehicle",""
26049,6,2,2011,"349 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
26050,5,31,2011," Tremont St & Cambridge St Cambridge, MA","Auto","Pedestrian",""
26051,6,6,2011," Brattle St & Fresh Pond Ln Cambridge, MA","Auto","Auto",""
26052,6,6,2011,"5 Cameron Ave Cambridge, MA","Truck","Auto",""
26053,6,7,2011," Cambridge St & Cardinal Medeiros Ave Cambridge, M","Auto","Bicycle",""
26054,6,7,2011," PROSPECT ST & GARDNER RD Cambridge, MA","Truck","Bicycle",""
26055,5,7,2011,"144 Blanchard Rd Cambridge, MA","Auto","Truck","Rain-Thunderstorm"
26056,6,6,2011,"362 River St Cambridge, MA","Auto","Auto",""
26057,6,7,2011," Concord Ave & Craigie St Cambridge, MA","Taxi","Auto",""
26058,6,7,2011," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Bicycle",""
26059,6,7,2011," Brattle St & FRESH POND PKY Cambridge, MA","Auto","Bicycle",""
26060,6,8,2011," Broadway & FAYETTE ST Cambridge, MA","Auto","Bicycle",""
26061,6,7,2011," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Pedestrian",""
26062,6,7,2011," Massachusetts Ave & Blake St Cambridge, MA","Auto","Bicycle",""
26063,6,8,2011," Inman St & Hampshire St Cambridge, MA","Auto","Parked Vehicle",""
26064,5,27,2011,"43 Vassar St Cambridge, MA","Auto","Parked Vehicle",""
26065,6,8,2011," Cambridge St & PROSPECT ST Cambridge, MA","Auto","Truck",""
26066,6,9,2011,"119 FIRST ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
26067,6,9,2011,"515 Massachusetts Ave Cambridge, MA","Taxi","Pedestrian","Rain-Thunderstorm"
26068,6,8,2011,"93 Rindge Ave Cambridge, MA","Auto","Bicycle",""
26069,6,9,2011,"134 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
26070,6,9,2011,"173 Rindge Ave Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
26071,6,9,2011," Massachusetts Ave & Church St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
26072,6,9,2011,"330 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
26073,6,10,2011,"179 Columbia St Cambridge, MA","Auto","Truck",""
26074,6,10,2011,"1847 Massachusetts Ave Cambridge, MA","Auto","Auto",""
26075,6,10,2011,"29 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
26076,6,10,2011,"407 Concord Ave Cambridge, MA","Auto","Auto",""
26077,6,10,2011,"48 FAYERWEATHER ST Cambridge, MA","Auto","Auto",""
26078,6,10,2011," Broadway & Galileo Galilei Way Cambridge, MA","Auto","Auto",""
26079,6,11,2011,"20 ELIOT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
26080,6,11,2011," Concord Ave & Buckingham St Cambridge, MA","Auto","Pedestrian","Rain"
26081,6,11,2011,"107 Trowbridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
26082,6,12,2011,"362 Rindge Ave Cambridge, MA","Auto","Auto","Rain"
26083,6,12,2011," Hampshire St &  Cambridge, MA","Auto","Auto","Rain"
26084,6,12,2011,"15 Vassar St Cambridge, MA","Auto","Auto","Rain"
26085,5,12,2011,"Sidney St","Auto","Parked Vehicle",""
26086,6,12,2011,"77 Ames St Cambridge, MA","Auto","Parked Vehicle","Rain"
26087,6,13,2011,"359 Broadway Cambridge, MA","Taxi","Bicycle","Rain"
26088,6,13,2011,"48 Sixth St Cambridge, MA","Auto","Auto","Rain"
26089,6,13,2011,"167b Putnam Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
26090,6,6,2011,"190 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
26091,6,13,2011," MOUNT AUBURN ST & HOMER AVE Cambridge, MA","Auto","Auto","Rain"
26092,6,14,2011," PROSPECT ST &  Cambridge, MA","Auto","Auto","Rain"
26093,6,14,2011,"1498 Cambridge St Cambridge, MA","Auto","Auto","Rain"
26094,6,14,2011,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
26095,6,14,2011," Columbia St & Cambridge St Cambridge, MA","Auto","Bicycle","Rain"
26096,6,14,2011," Windsor St & MAIN ST Cambridge, MA","Auto","Auto","Rain"
26097,6,15,2011," Broadway & Antrim St Cambridge, MA","Bicycle","Parked Vehicle",""
26098,6,16,2011," Raymond St & Walden St Cambridge, MA","Auto","Auto",""
26099,6,15,2011," FIELD ST & Fern St Cambridge, MA","Auto","Parked Vehicle",""
26100,6,15,2011," Massachusetts Ave & Allen St Cambridge, MA","Auto","Auto",""
